sku,name,category,price
000001,Higdon,boots,1900
000003,Fenton,sandals,7100
000005,Cox,boots,1900
000003,Ellis,sneakers,1900
000002,Damiani,boots,7900
000002,Reeves,boots,7900
000003,Howard,sneakers,5900
000005,Rivera,sneakers,1900
000003,Hurst,sneakers,79500
000004,Garcia,sneakers,79500
000005,Parker,boots,7900
000004,Binion,sandals,7900
000001,Folger,sneakers,7100
000005,Giglio,sandals,7100
000002,Mechling,boots,1900
000001,Snider,sandals,5900
000001,Grote,sneakers,7900
000004,Vargas,boots,5900
000004,Barrett,sneakers,79500
000002,Duran,sneakers,7100
000002,Warner,sandals,7900
000004,Freeman,sandals,1900
000002,Thomas,boots,1900
000001,Ambriz,sneakers,7900
000001,Harris,sneakers,7900
000002,Allain,sandals,79500
000001,Adams,boots,7100
000001,White,boots,7900
000005,White,sneakers,79500
000003,Wyatt,sneakers,5900
000005,Jenkins,sandals,5900
000001,Johnson,boots,79500
000005,Metheny,boots,5900
000003,Horton,boots,7100
000001,Joiner,sandals,79500
000004,Walker,sandals,7900
000004,Knight,sandals,7100
000003,Torbert,sneakers,7100
000001,Duncan,sneakers,5900
000005,Rodriguez,sandals,7900
000002,Pass,boots,1900
000001,Davies,sandals,5900
000002,Hughes,boots,7100
000001,Baca,boots,79500
000004,Bliss,boots,7100
000004,Prettyman,boots,7100
000002,Clay,sandals,79500
000002,Tompkins,boots,7100
000005,Pratt,boots,1900
000003,Green,sneakers,79500
000002,Orr,sandals,5900
000001,McDonald,sandals,1900
000003,Christian,boots,7900
000004,Olmo,sandals,7100
000003,Dennie,boots,79500
000001,McKay,boots,7900
000001,Sena,sandals,7100
000002,Doud,boots,79500
000005,McDonald,sneakers,7900
000002,Raymond,sneakers,7900
000005,Edwards,sandals,1900
000005,Moore,sandals,79500
000003,Watson,boots,7100
000003,Gibson,sneakers,7100
000002,Banks,sandals,5900
000004,Durgan,sandals,7100
000005,Boese,boots,7900
000004,Jenkins,sandals,5900
000002,Simpson,boots,5900
000004,Green,sandals,79500
000002,Williams,sandals,7900
000005,Sanchez,sneakers,5900
000001,Obrien,sandals,7900
000004,Carter,sandals,5900
000001,Redmond,sneakers,7900
000004,McLelland,sandals,79500
000002,Leger,sneakers,5900
000005,Gomez,boots,7900
000001,Skaggs,boots,1900
000004,Anaya,boots,1900
000003,Allen,boots,79500
000002,Hansen,sandals,1900
000002,Peek,boots,7900
000004,Birdwell,sneakers,79500
000003,McGregor,sandals,79500
000005,Sims,sandals,7100
000001,Phillips,sandals,1900
000003,Robinson,sneakers,7100
000002,Delucia,boots,7100
000005,Rumsey,boots,1900
000005,Benson,sandals,7100
000005,Rosa,boots,1900
000004,Hickox,sandals,7900
000005,Stanton,sandals,1900
000003,Garber,sandals,5900
000001,Baldwin,sneakers,79500
000005,Johns,boots,1900
000003,Singh,sandals,7100
000002,Frazier,sandals,5900
000005,Collazo,boots,7100
000005,Pearson,sneakers,1900
000001,Jones,sneakers,7900
000004,Harris,sneakers,7900
000003,Wong,sandals,79500
000003,Watson,sneakers,7100
000003,Purvis,sneakers,5900
000002,Eady,boots,79500
000004,Roman,boots,7900
000004,Whatley,sneakers,5900
000002,Billiot,boots,7900
000002,Ulrich,sandals,7100
000004,Driver,boots,5900
000004,Witt,boots,1900
000005,Ousley,boots,7900
000001,Stier,sandals,79500
000002,Conley,boots,1900
000002,Palomino,boots,1900
000002,King,sneakers,7900
000004,Johnston,sneakers,7100
000003,Pettit,sandals,7100
000002,Hughes,boots,5900
000004,McAfee,boots,7100
000001,Johnson,sandals,7100
000002,Long,sneakers,79500
000003,Roark,sneakers,1900
000002,Darst,sandals,5900
000003,Bauer,sandals,7100
000005,Johnson,boots,7100
000001,Phan,sandals,5900
000002,Smith,boots,5900
000005,Ryan,boots,5900
000004,Mayes,boots,79500
000003,Walker,sneakers,7100
000003,Craig,sandals,79500
000002,McNeal,sandals,7100
000005,Evans,sandals,79500
000005,Vassar,sandals,7100
000002,Klotz,sandals,79500
000005,Appling,sandals,5900
000002,Mays,boots,7100
000004,Bryant,sneakers,5900
000005,Sands,sandals,1900
000001,Griffith,sandals,1900
000003,Evans,sandals,79500
000001,Poston,sneakers,1900
000001,Quiroga,sandals,7100
000004,Wesley,boots,7900
000004,Miller,boots,5900
000002,Morgan,boots,7900
000005,Fagan,boots,1900
000005,Gardea,boots,7900
000003,Barkley,sneakers,7900
000002,Miller,boots,79500
000005,Bunn,sandals,7100
000001,Curtis,sandals,79500
000005,Zimmerman,sandals,7100
000002,Bolt,boots,1900
000004,Brown,sneakers,5900
000001,Turner,boots,7900
000002,Rodgers,boots,79500
000003,Hanson,sandals,1900
000003,Gunter,boots,7900
000001,Sisk,boots,1900
000004,Marinelli,sandals,1900
000001,Melendez,sandals,79500
000001,Espinoza,sandals,7100
000004,Chavers,boots,7100
000003,Beach,sandals,1900
000003,Baker,boots,7100
000004,Connor,sandals,7900
000001,Huddleston,sandals,7100
000005,Blood,boots,5900
000001,Tingle,boots,5900
000002,Hall,sandals,1900
000004,Burris,sandals,7900
000005,Avila,boots,5900
000002,Regan,sneakers,7900
000004,Hudson,sandals,7900
000001,Purcell,sandals,1900
000005,Duke,sandals,7100
000004,Edwards,sandals,1900
000003,Sutherland,boots,5900
000005,Ward,sandals,1900
000001,Green,sandals,1900
000001,Green,sneakers,5900
000003,Coffey,sneakers,7900
000005,Selph,sandals,79500
000002,Bynum,sneakers,7100
000001,Proper,boots,7900
000005,Hines,sandals,79500
000003,Eaton,sandals,1900
000003,Manor,sandals,7100
000002,Townsend,boots,79500
000003,Latimer,boots,5900
000001,Corey,boots,7900
000003,Partin,sneakers,7900
000005,Vargo,sneakers,5900
000003,Higgins,boots,7900
000003,Collard,boots,7900
000003,Taylor,sneakers,5900
000002,Darnell,sandals,1900
000002,Strawser,boots,5900
000002,Cronin,sandals,7100
000001,McGinnis,sneakers,7900
000001,Hall,sneakers,79500
000003,Brown,sandals,7100
000003,Futral,sandals,7100
000003,Runyan,boots,5900
000002,Pittman,sandals,5900
000004,Troyer,boots,7100
000003,Miller,sandals,5900
000003,Cooper,sneakers,79500
000005,Allen,boots,1900
000003,Singleton,boots,79500
000001,Lewandowski,boots,79500
000002,Whalen,sandals,1900
000003,Campbell,boots,5900
000002,Emig,boots,5900
000005,Foran,boots,79500
000005,Wright,sandals,7100
000003,Smith,boots,7100
000005,Brock,boots,7100
000005,Saylor,sandals,7100
000004,Pease,sandals,7900
000003,Rivers,boots,7100
000004,Richerson,sandals,1900
000001,Kehoe,sandals,1900
000005,Basquez,boots,7100
000004,Sanderson,boots,5900
000002,Chute,sandals,1900
000004,Stricker,boots,5900
000004,Davis,sandals,79500
000004,Meredith,boots,7900
000001,Goodman,sandals,7100
000004,Ochoa,boots,7900
000003,Harvey,boots,7900
000003,Banks,boots,7900
000002,Crockett,sandals,1900
000003,Jones,boots,1900
000002,Thompson,boots,79500
000002,Mays,sandals,79500
000005,Buckman,sandals,7900
000005,Beeson,boots,79500
000003,Sherman,boots,1900
000004,Banks,boots,5900
000005,Alexander,sneakers,5900
000001,Graham,sandals,7100
000001,Vangorder,boots,7900
000002,Bruce,boots,79500
000002,James,sneakers,79500
000004,Ray,boots,79500
000002,Contreras,sandals,79500
000002,William,sneakers,1900
000004,Dacosta,sandals,1900
000003,Summers,sandals,7900
000003,McLain,sneakers,7100
000003,Ross,boots,5900
000004,Vanslyke,boots,79500
000003,Worthen,sandals,1900
000002,Morton,boots,79500
000003,Barnes,sneakers,7100
000003,Capetillo,sneakers,7900
000002,Edwards,boots,1900
000004,Posey,sandals,7100
000001,Rogers,boots,7900
000002,Villa,boots,5900
000005,Morehead,sandals,5900
000002,Anderson,boots,79500
000001,Ruffin,boots,79500
000002,Blood,boots,7900
000004,Huerta,sneakers,79500
000003,Simmons,boots,7900
000004,Lee,boots,79500
000001,Sumner,sneakers,7900
000001,Tracy,sandals,7900
000002,Scott,sandals,7100
000005,Duff,boots,79500
000003,Christensen,sandals,7900
000003,Bryant,boots,7900
000005,Anguiano,boots,1900
000004,Edwards,sneakers,79500
000004,Dimmick,sneakers,5900
000005,Jones,sneakers,1900
000003,Lott,sandals,1900
000003,Yoder,boots,5900
000005,Criswell,sandals,7100
000001,Pfaff,sneakers,1900
000004,Walker,sneakers,7900
000001,McLean,boots,1900
000003,Hanna,boots,5900
000002,Schreffler,sneakers,1900
000004,Hinkle,boots,1900
000003,Rushing,boots,79500
000004,Snook,sneakers,7900
000004,Fogg,sneakers,5900
000001,Cowen,sneakers,1900
000005,McClain,sandals,1900
000003,Fuller,sandals,7900
000005,Delgado,sandals,7100
000005,Radtke,boots,7900
000005,James,sandals,1900
000005,Randolph,boots,5900
000002,Colon,sandals,79500
000005,Carr,boots,1900
000004,Zink,sandals,7900
000003,Cheung,sneakers,79500
000004,Cook,boots,1900
000004,Buscher,sneakers,7900
000004,Bates,boots,1900
000001,Randles,sandals,7900
000003,McEwan,sandals,5900
000004,Turner,boots,1900
000003,Wolverton,sandals,79500
000003,Clark,sandals,7900
000002,McVay,sneakers,7100
000004,Goldschmidt,sneakers,1900
000004,Beverly,boots,5900
000002,Sweeney,boots,79500
000005,Tilley,sneakers,7100
000004,Wise,boots,7900
000004,Ouellette,sandals,1900
000004,Linville,sandals,7100
000001,Dasher,sandals,79500
000004,Waters,boots,79500
000004,Jones,sneakers,7900
000004,Albright,boots,5900
000002,Hudnall,sandals,79500
000002,George,sneakers,7900
000001,Quintero,boots,7100
000004,Anderson,sandals,5900
000002,Groves,boots,7900
000004,Castillo,boots,7900
000002,Thomas,boots,79500
000003,Brown,sandals,1900
000002,Nelson,sneakers,7100
000003,Gipson,boots,7100
000001,Roy,boots,1900
000002,Hinton,boots,1900
000005,Mayo,boots,7900
000005,Tincher,sneakers,5900
000002,Koch,sandals,7100
000002,Richardson,sandals,5900
000004,Mason,sandals,5900
000004,Stoner,boots,7100
000003,Blanc,sandals,5900
000005,Gallagher,sandals,7900
000005,Anderson,sneakers,7100
000005,Dudley,sandals,7100
000001,Blue,sneakers,1900
000003,Weidner,sneakers,5900
000005,Rose,boots,7100
000004,Ross,sandals,7900
000004,Peacock,boots,5900
000002,Hammond,sandals,5900
000003,Rogers,boots,7100
000004,Walton,sandals,1900
000005,Barr,sneakers,79500
000003,Varley,sandals,1900
000001,Neely,sandals,7900
000002,Hernandez,sneakers,7100
000002,Buckner,boots,7100
000005,Franco,boots,5900
000003,Brock,sandals,79500
000003,Jones,boots,7100
000004,Crosier,sandals,7900
000005,Crenshaw,sneakers,1900
000002,Morgan,boots,7900
000004,Green,sneakers,7900
000005,Nye,boots,1900
000004,Hughes,sneakers,7900
000001,Clifton,sandals,79500
000002,Bruce,boots,7100
000005,Kennon,sandals,7100
000001,Johnson,sneakers,7100
000002,Conway,sandals,79500
000001,Shelby,boots,7100
000001,Skaggs,sandals,1900
000003,Fair,sandals,7900
000004,Moreno,boots,5900
000002,Johnson,boots,7900
000003,Walker,sneakers,5900
000001,Bell,sandals,7100
000003,Smith,boots,5900
000005,Tejada,boots,7100
000001,Franke,boots,1900
000001,Cordova,sneakers,7100
000001,Dacosta,sneakers,7900
000005,Rivas,boots,79500
000005,Carmichael,sandals,7100
000005,Roberts,boots,79500
000003,Brown,sandals,79500
000005,Meyer,boots,79500
000004,Sloat,boots,79500
000001,Pearman,sandals,7100
000005,Shipp,boots,7100
000004,John,boots,7100
000004,Allen,boots,7900
000003,Scott,boots,1900
000003,Owens,sandals,5900
000002,Conn,boots,1900
000005,Little,boots,7100
000002,Hopper,sandals,7100
000003,Davis,boots,7900
000001,Wahl,sandals,1900
000003,Barnhart,sandals,79500
000003,Buzzell,sandals,5900
000005,Williams,sandals,7100
000002,Daniel,sandals,5900
000005,Battle,boots,1900
000001,Levesque,boots,5900
000001,Dyar,boots,7900
000004,Nickels,boots,1900
000002,Pratt,sneakers,7100
000001,Meyers,sandals,5900
000004,Braun,sandals,7900
000002,Davila,boots,7900
000003,Ainsworth,sneakers,5900
000003,Johnson,sandals,7100
000003,Brower,sneakers,7100
000003,Moore,sneakers,1900
000001,Glover,boots,7900
000005,Buckley,boots,1900
000004,Cheek,sneakers,1900
000002,Whyte,boots,7100
000003,Ferguson,boots,7100
000002,Marsh,sandals,1900
000005,Kramer,sandals,7900
000002,Olson,sneakers,7900
000001,Krupa,boots,7100
000004,Lawson,sneakers,1900
000005,Cornett,boots,5900
000004,Archuleta,sandals,7900
000005,Santiago,sandals,7100
000002,Staton,sandals,1900
000005,Roth,sandals,5900
000001,Bassett,sandals,1900
000005,Pierce,sandals,1900
000005,McDermott,sandals,1900
000004,Phillips,sneakers,1900
000001,Kunkel,boots,79500
000003,McKnight,boots,7100
000005,Seefeldt,sandals,5900
000001,Byrd,boots,7900
000004,Kolodziej,sneakers,79500
000004,Altman,boots,7100
000003,Wynn,sneakers,7900
000003,Hibbard,sandals,5900
000003,Graham,boots,7100
000002,Thompson,sandals,7100
000002,Larsen,boots,79500
000003,Curtis,sandals,7900
000005,Espada,sneakers,79500
000004,Persinger,boots,7100
000002,Harder,sandals,79500
000002,Payton,sandals,79500
000004,Fetzer,boots,5900
000004,Tatum,boots,7100
000001,Thompson,sandals,1900
000003,Esparza,sandals,79500
000001,Richardson,sneakers,7900
000004,Brewer,sandals,7100
000002,Whorton,boots,7900
000002,Monaco,boots,79500
000005,McAtee,sandals,79500
000002,Richard,boots,1900
000004,Andrade,sneakers,7100
000003,White,sandals,7100
000005,Henley,sneakers,79500
000002,Thurman,sandals,79500
000005,Aguilar,boots,79500
000003,Stafford,sneakers,1900
000004,Harper,sneakers,79500
000005,Majors,boots,1900
000003,Garcia,sandals,5900
000001,Schuman,sandals,7100
000002,Bell,boots,7900
000002,Hanks,sandals,7100
000002,Miller,sandals,7100
000002,Dixon,sandals,7900
000005,Billings,boots,5900
000005,Brown,sandals,7100
000004,Thompson,sandals,7100
000005,Nally,sneakers,7900
000001,Agostini,boots,79500
000001,Dutra,boots,7100
000004,Perez,boots,5900
000001,Cosby,sneakers,79500
000001,Munn,sandals,79500
000003,Wright,sandals,5900
000005,Rosario,boots,5900
000001,Bowley,sneakers,1900
000004,Johnson,boots,1900
000004,Diaz,sandals,5900
000003,Sanchez,sneakers,5900
000003,McCarty,boots,1900
000001,Pratt,sandals,7900
000003,Dengler,sneakers,1900
000001,Hastings,boots,1900
000001,Welsh,sandals,79500
000002,Webb,sandals,7100
000004,Wynn,sandals,1900
000001,Gonzalez,sandals,79500
000003,Sullivan,boots,1900
000004,Bishop,sneakers,79500
000001,Ellis,sneakers,79500
000003,Frazier,sneakers,5900
000001,Good,boots,1900
000001,Maul,sneakers,1900
000002,Ledbetter,sandals,7900
000003,Reyes,sneakers,79500
000003,Moffitt,sneakers,5900
000002,Hunter,sandals,79500
000004,Foster,sneakers,1900
000003,Meek,sneakers,1900
000005,O'Reilly,boots,5900
000005,Thomas,sandals,79500
000002,Shackelford,boots,1900
000004,Garrett,sandals,5900
000003,Pfister,sandals,7100
000002,Durazo,sandals,1900
000003,Cook,boots,7900
000004,Tribble,boots,1900
000005,Phillips,sandals,5900
000004,Dixon,boots,5900
000004,Eckley,sneakers,1900
000001,Jackson,boots,79500
000004,Park,sneakers,7900
000001,Currier,sandals,1900
000002,Stafford,boots,7900
000005,Morales,sandals,7100
000004,Klug,sneakers,7100
000004,Marsala,sneakers,79500
000002,McGinnis,boots,7100
000005,Dixon,boots,1900
000003,Johnson,sandals,7100
000001,Lane,boots,1900
000004,Credle,sneakers,7900
000005,Smith,sneakers,7100
000005,Chrisman,sandals,1900
000005,Wellington,sandals,7900
000005,Reyes,boots,1900
000005,Gaudet,boots,5900
000003,Pruitt,sneakers,5900
000005,Carlile,boots,7100
000001,Copper,sneakers,79500
000003,Dodd,sandals,79500
000003,Redmon,sandals,79500
000005,Baumgartner,sandals,7100
000003,Hutchinson,sneakers,7900
000003,Hastings,sneakers,79500
000002,Scarberry,boots,5900
000004,Hayes,sneakers,1900
000005,Franklin,sneakers,5900
000001,Kruse,sandals,5900
000003,Omeara,sneakers,7100
000001,Sager,sneakers,1900
000001,Lambeth,boots,79500
000005,Mora,boots,5900
000002,Krouse,boots,1900
000005,Menendez,sandals,1900
000003,Schulz,sandals,7100
000001,Harrison,boots,5900
000002,Betts,sandals,1900
000005,Kelly,boots,1900
000005,Costilla,sneakers,79500
000004,Atkinson,sandals,1900
000002,Dickert,boots,7100
000003,Lawson,sneakers,5900
000002,Spencer,sandals,7900
000003,Browning,sandals,7900
000005,Yoder,sandals,7100
000004,Ito,sneakers,79500
000003,Valladares,sneakers,1900
000002,Prichard,sandals,79500
000002,McCoy,sneakers,5900
000002,Sanchez,sneakers,1900
000003,Olivas,sandals,7900
000001,Brito,sneakers,7100
000002,Ray,boots,79500
000005,Branch,boots,7100
000004,Ruffin,sandals,7900
000003,Parker,sandals,79500
000002,Bulluck,boots,5900
000002,Vazquez,sandals,79500
000004,Robertson,sneakers,1900
000005,Kirby,sneakers,1900
000005,Mason,sandals,7900
000002,Butler,sandals,5900
000002,Donnelly,boots,79500
000005,Pratt,boots,79500
000005,Rettig,boots,5900
000001,Grammer,sandals,7900
000002,Johnson,sandals,5900
000003,Tucker,sneakers,5900
000001,Brennan,boots,7900
000005,Burke,boots,7100
000002,Couch,boots,5900
000001,Hall,boots,7900
000005,Winfield,sandals,5900
000001,Brown,sneakers,1900
000004,Scott,sneakers,7900
000003,Kim,boots,7900
000002,Watkins,boots,7900
000005,Hui,sandals,1900
000005,Cohen,boots,1900
000005,Smith,boots,7900
000005,Kern,boots,7100
000004,Quintana,boots,79500
000004,Friedlander,sandals,1900
000002,Burnett,sneakers,5900
000004,Romero,boots,79500
000002,Banks,sandals,1900
000001,Kingsley,sneakers,1900
000001,Chavez,boots,7900
000004,Kirsch,boots,1900
000004,Carey,sneakers,79500
000001,Carter,boots,5900
000001,Neal,sneakers,1900
000003,Gomez,boots,5900
000001,McAndrews,boots,79500
000005,Watkin,sandals,5900
000004,Whitmore,sandals,79500
000005,Loving,sandals,5900
000004,Ferrer,sneakers,79500
000001,Kim,sandals,5900
000002,Erdmann,boots,7900
000001,Gonzales,sandals,1900
000002,Moyer,boots,1900
000003,Samons,boots,5900
000003,Nagy,boots,5900
000005,Salinas,sandals,7100
000001,Carter,sneakers,1900
000003,Ellingsworth,boots,79500
000005,Price,boots,5900
000005,Hill,sandals,5900
000001,Parker,boots,5900
000003,Miller,sandals,79500
000001,Fleming,boots,7100
000004,Nixon,sneakers,7900
000001,Patterson,sandals,79500
000004,Wilbanks,sandals,79500
000001,Gomez,sandals,7100
000002,Couch,boots,79500
000001,Houghton,sandals,7900
000005,Shear,sandals,79500
000003,Stowell,sneakers,7900
000001,Hudak,sandals,7100
000004,Sabb,sandals,7900
000002,Mahr,sandals,1900
000005,Walker,sneakers,5900
000001,Bail,boots,1900
000003,Conroy,sneakers,79500
000001,Barr,boots,5900
000003,Borgman,sneakers,7900
000005,Concannon,boots,1900
000001,Winegar,sandals,7100
000004,Maurice,sandals,7100
000005,Lewis,boots,7900
000002,Clifford,boots,5900
000002,Sylvia,boots,1900
000003,Wells,sneakers,1900
000002,White,sneakers,79500
000001,Cohen,boots,1900
000001,Whitacre,sandals,7900
000002,Smith,sandals,79500
000003,Johnson,sandals,5900
000005,Klein,sandals,7900
000002,Terry,sneakers,1900
000004,Rodriguez,sneakers,5900
000003,Powell,boots,5900
000003,Turner,sandals,1900
000003,Bailey,sneakers,5900
000001,Walker,sneakers,7100
000004,Balderas,sandals,7900
000004,Clapp,sandals,1900
000005,Smith,boots,7100
000003,Delacruz,boots,1900
000003,Bush,sandals,79500
000001,Flowers,boots,5900
000001,Melvin,boots,1900
000003,Farmer,boots,1900
000003,Brennan,sandals,7100
000002,Dollar,sneakers,7900
000003,Mitchell,boots,5900
000001,Morgan,sandals,7100
000002,Allen,sandals,5900
000001,Jones,boots,7900
000003,Delong,boots,79500
000005,Gautreaux,sneakers,7900
000002,Lloyd,sneakers,7900
000004,Miller,sneakers,7100
000001,Evans,sandals,5900
000005,Greer,sandals,7100
000001,Allen,sandals,1900
000001,Lopez,sandals,7100
000002,Newcomb,boots,1900
000004,Gillette,boots,7900
000003,Ramirez,sandals,7100
000001,Rogers,boots,79500
000003,Bell,sandals,7100
000003,Theis,boots,7100
000005,Vandyke,sneakers,79500
000004,Harris,boots,9500
000001,Grassi,sandals,3900
000001,Ben,sandals,17900
000003,Duval,boots,9500
000004,Fisher,sneakers,1000
000002,Davis,boots,1000
000005,Spiegel,boots,1000
000004,Odoms,boots,3900
000005,McMullin,sandals,17900
000001,Little,sandals,17900
000003,Sales,sandals,1000
000003,Reynolds,boots,1000
000002,Taylor,sandals,9500
000005,Wade,sneakers,1000
000005,Davidson,sneakers,50100
000003,Frazier,sandals,9500
000004,Cranston,sneakers,17900
000004,Beach,boots,9500
000003,Cooper,sandals,1000
000002,Nguyen,boots,3900
000005,Mobley,sneakers,50100
000001,George,sandals,1000
000001,Flores,sandals,9500
000005,Hayes,boots,9500
000003,Booker,sandals,3900
000004,Gardella,sandals,1000
000005,Nix,sandals,1000
000004,Seaman,sandals,50100
000002,Abreu,sandals,50100
000004,Mosley,sandals,9500
000003,Conn,sandals,17900
000002,Palmer,sneakers,9500
000003,Walborn,boots,9500
000003,Pfeiffer,boots,50100
000004,Mayberry,boots,17900
000005,Moore,boots,17900
000003,Wheeler,sandals,17900
000001,Tartaglia,sandals,50100
000001,Pfannenstiel,sandals,17900
000001,Wilson,sandals,1000
000003,Pinkney,sandals,3900
000001,Perea,boots,50100
000003,Burpo,sandals,9500
000001,Dubois,boots,1000
000002,Board,boots,9500
000004,Hopson,sneakers,50100
000005,Steve,sandals,1000
000002,Glick,boots,1000
000004,Utterback,sandals,50100
000001,Lilly,sandals,3900
000005,Rodriguez,boots,1000
000005,McMurray,sneakers,50100
000002,Hamlin,sneakers,17900
000003,Smith,sandals,17900
000001,Palmer,boots,17900
000004,Phillips,boots,9500
000002,Reid,sandals,50100
000005,Mullinix,boots,3900
000001,Houlihan,sneakers,1000
000004,Avila,boots,50100
000003,Hickox,sandals,50100
000001,Webb,boots,50100
000002,Karim,boots,9500
000002,Edney,boots,9500
000005,Matherne,sandals,3900
000005,Hurst,sandals,1000
000005,Norris,boots,1000
000005,Lewis,sandals,3900
000004,Tello,sandals,1000
000004,Young,boots,17900
000001,Johnson,sandals,50100
000003,Badger,boots,1000
000005,Rideout,sandals,1000
000005,Ayers,sandals,9500
000001,Marquis,boots,17900
000002,Stevens,sandals,50100
000001,Wilson,sandals,9500
000003,Leach,sandals,3900
000001,Hammon,boots,17900
000003,Wilson,boots,9500
000004,Peters,sandals,17900
000001,Hughes,sneakers,3900
000005,Segura,sneakers,1000
000002,Larsen,sandals,50100
000003,Green,sneakers,17900
000004,Bernier,sandals,17900
000004,O'Connor,boots,3900
000003,Wesson,sneakers,1000
000002,Butler,sandals,1000
000001,Miller,sneakers,9500
000005,Carter,sandals,1000
000004,Amundsen,sandals,3900
000004,Williams,sneakers,50100
000002,Wyatt,sandals,50100
000001,Diaz,boots,9500
000002,Hughes,boots,9500
000002,Solomon,sandals,3900
000004,Acevedo,sneakers,1000
000005,Russell,boots,50100
000004,Earl,boots,9500
000004,Costa,sandals,9500
000003,Alexander,sneakers,3900
000002,Lyons,sneakers,50100
000005,Vasquez,boots,1000
000004,McCalla,boots,3900
000005,Jackson,sandals,17900
000001,Rudolph,sneakers,1000
000002,Lichtenstein,boots,3900
000003,Tatom,sandals,3900
000004,Beltran,boots,9500
000004,Clement,sneakers,9500
000002,Palmer,boots,50100
000003,Johnson,boots,9500
000001,Theiss,sandals,9500
000004,Tardiff,sandals,9500
000004,Cruz,sandals,9500
000001,Kemp,boots,50100
000001,Robinson,sandals,9500
000003,Nelson,sandals,1000
000001,Barret,boots,3900
000005,White,boots,1000
000002,James,boots,3900
000005,Yang,boots,3900
000005,Hickman,sandals,9500
000003,Morgan,sneakers,3900
000003,Hoffman,boots,3900
000004,Ellington,boots,17900
000002,Franklin,sneakers,17900
000001,Stone,boots,9500
000003,Marcucci,boots,50100
000001,McCurry,sneakers,3900
000005,Harris,sneakers,1000
000005,Behrens,boots,17900
000001,Fields,sandals,9500
000001,Emerson,sandals,9500
000002,Jordan,boots,1000
000005,Townsend,boots,3900
000004,Pennock,sneakers,1000
000002,Kirkland,boots,9500
000005,Payton,boots,3900
000001,Vanburen,sandals,1000
000002,Burk,sneakers,1000
000004,Braley,sneakers,9500
000005,Chavis,sandals,1000
000004,Simpson,boots,9500
000001,Fuentes,boots,9500
000002,Soria,boots,17900
000005,Smith,sandals,3900
000004,Cole,sandals,1000
000005,Lewis,boots,17900
000003,Coy,sandals,17900
000003,Murray,sandals,50100
000005,Flynn,sandals,1000
000003,Jackson,sandals,9500
000003,Bray,sneakers,9500
000004,Gregory,sandals,50100
000005,Ngo,sandals,9500
000005,Dixon,sneakers,3900
000001,Hickey,boots,3900
000005,Jarrett,sandals,1000
000002,McCown,boots,17900
000001,Schmidt,sandals,9500
000003,Clark,sandals,1000
000002,Reid,sandals,3900
000004,Whitlock,boots,50100
000005,Carter,boots,9500
000003,Weller,boots,1000
000004,Manna,sandals,3900
000003,McAtee,sneakers,50100
000002,Bateman,sandals,9500
000001,Wang,sneakers,9500
000002,Beckett,boots,17900
000005,McCalla,sneakers,50100
000002,Cuthbert,sneakers,3900
000001,Cooper,sandals,9500
000005,McElroy,boots,17900
000004,Waller,sneakers,9500
000004,Peterson,boots,50100
000005,Craig,sandals,50100
000005,Welke,boots,50100
000004,Smith,sneakers,1000
000005,Wilkinson,sandals,1000
000004,Poulin,boots,1000
000004,McClary,sneakers,1000
000001,Ridley,sandals,17900
000003,Fodor,boots,1000
000001,Wilson,sandals,17900
000005,Anderson,boots,3900
000002,Underwood,sandals,17900
000004,Lucky,boots,17900
000005,Weir,boots,50100
000001,Resch,sneakers,17900
000004,Bivins,boots,1000
000005,Thomas,boots,17900
000005,Williams,boots,3900
000001,Beckles,sandals,3900
000002,Mendoza,boots,3900
000003,Tadlock,boots,50100
000001,Micco,boots,3900
000002,Larsen,sandals,1000
000005,Mann,boots,3900
000005,Booker,sneakers,3900
000002,Wynn,sandals,3900
000002,Guerrero,sneakers,9500
000001,Moore,sandals,50100
000003,Odell,boots,9500
000002,Aponte,sandals,1000
000005,Mayo,boots,50100
000002,Mendez,boots,3900
000003,Harmon,sandals,9500
000001,Nave,sneakers,17900
000002,Walker,boots,3900
000001,Davis,sandals,9500
000004,Boatner,sandals,50100
000001,Trembley,boots,50100
000004,Keith,boots,1000
000005,Arline,sandals,1000
000005,Shaw,boots,1000
000004,Mariano,sandals,17900
000002,Ramos,sneakers,9500
000002,Stout,sneakers,9500
000003,McCarty,boots,9500
000003,Garrett,boots,1000
000004,Brinton,sandals,1000
000002,Brooks,sandals,50100
000003,Beck,sandals,50100
000004,Taylor,sneakers,17900
000001,Bourque,sneakers,9500
000001,O'Neill,sandals,1000
000004,Coleman,boots,1000
000002,Hyatt,sandals,9500
000005,Borrego,boots,9500
000001,Schaffer,sandals,1000
000004,Barbour,sandals,17900
000004,Petersen,boots,9500
000003,Allen,boots,1000
000005,Manion,sneakers,50100
000004,Roche,sandals,50100
000003,Gregory,sandals,3900
000004,Thompson,sneakers,50100
000005,Dean,sneakers,17900
000004,Coleman,sneakers,17900
000002,Gonzalez,sandals,17900
000003,McCray,sandals,17900
000005,Hamlin,boots,1000
000002,Hall,sandals,1000
000005,Martin,sandals,1000
000003,Christensen,sandals,1000
000005,Holland,boots,1000
000005,Haney,sandals,50100
000001,Bryant,sneakers,17900
000001,Miller,boots,3900
000001,Trollinger,sneakers,50100
000001,Lozoya,boots,50100
000004,Jarrell,boots,1000
000001,Johnson,boots,1000
